"x","y","B2","B3","B4","B5","B6","B7","B8","B8A","B11","B12","Class","Landuse","Class_ID"
678994.58268587,4763854.85325283,354,512,579,708,984,984,918,1579,1568,1271,"Class_1","Parking/road/pavement",1
678997.100331734,4763854.85325283,354,512,579,708,984,984,918,1579,1568,1271,"Class_1","Parking/road/pavement",1
678999.617977598,4763854.85325283,354,512,579,708,984,984,918,1579,1568,1271,"Class_1","Parking/road/pavement",1
679002.135623462,4763854.85325283,424,584,549,741,1785,1785,1532,2120,1585,1116,"Class_1","Parking/road/pavement",1
679004.653269325,4763854.85325283,424,584,549,741,1785,1785,1532,2120,1585,1116,"Class_1","Parking/road/pavement",1
679553.500067632,4763854.85325283,355,692,596,1069,2404,2404,3424,3383,2268,1206,"Class_4","Grass",4
679556.017713496,4763854.85325283,355,692,596,1069,2404,2404,3424,3383,2268,1206,"Class_4","Grass",4
679558.53535936,4763854.85325283,355,692,596,1069,2404,2404,3424,3383,2268,1206,"Class_4","Grass",4
679561.053005224,4763854.85325283,383,691,572,1195,2587,2587,3598,3642,2384,1278,"Class_4","Grass",4
679563.570651087,4763854.85325283,383,691,572,1195,2587,2587,3598,3642,2384,1278,"Class_4","Grass",4
679566.088296951,4763854.85325283,383,691,572,1195,2587,2587,3598,3642,2384,1278,"Class_4","Grass",4
679568.605942815,4763854.85325283,383,691,572,1195,2587,2587,3598,3642,2384,1278,"Class_4","Grass",4
679571.123588679,4763854.85325283,381,719,553,1195,2587,2587,3709,3642,2384,1278,"Class_4","Grass",4
679573.641234543,4763854.85325283,381,719,553,1195,2587,2587,3709,3642,2384,1278,"Class_4","Grass",4
679576.158880406,4763854.85325283,381,719,553,1195,2587,2587,3709,3642,2384,1278,"Class_4","Grass",4
679578.67652627,4763854.85325283,381,719,553,1195,2587,2587,3709,3642,2384,1278,"Class_4","Grass",4
679581.194172134,4763854.85325283,315,720,539,1173,2590,2590,3637,3729,2403,1262,"Class_4","Grass",4
679583.711817998,4763854.85325283,315,720,539,1173,2590,2590,3637,3729,2403,1262,"Class_4","Grass",4
679586.229463862,4763854.85325283,315,720,539,1173,2590,2590,3637,3729,2403,1262,"Class_4","Grass",4
679588.747109725,4763854.85325283,315,720,539,1173,2590,2590,3637,3729,2403,1262,"Class_4","Grass",4
679591.264755589,4763854.85325283,311,703,521,1173,2590,2590,3618,3729,2403,1262,"Class_4","Grass",4
679593.782401453,4763854.85325283,311,703,521,1173,2590,2590,3618,3729,2403,1262,"Class_4","Grass",4
679596.300047317,4763854.85325283,311,703,521,1173,2590,2590,3618,3729,2403,1262,"Class_4","Grass",4
679598.817693181,4763854.85325283,311,703,521,1173,2590,2590,3618,3729,2403,1262,"Class_4","Grass",4
679601.335339044,4763854.85325283,269,596,479,1032,2277,2277,3397,3349,2268,1141,"Class_4","Grass",4
679603.852984908,4763854.85325283,269,596,479,1032,2277,2277,3397,3349,2268,1141,"Class_4","Grass",4
679606.370630772,4763854.85325283,269,596,479,1032,2277,2277,3397,3349,2268,1141,"Class_4","Grass",4
679608.888276636,4763854.85325283,269,596,479,1032,2277,2277,3397,3349,2268,1141,"Class_4","Grass",4
679611.405922499,4763854.85325283,245,567,466,1032,2277,2277,3120,3349,2268,1141,"Class_4","Grass",4
679613.923568363,4763854.85325283,245,567,466,1032,2277,2277,3120,3349,2268,1141,"Class_4","Grass",4
679616.441214227,4763854.85325283,245,567,466,1032,2277,2277,3120,3349,2268,1141,"Class_4","Grass",4
679618.958860091,4763854.85325283,245,567,466,1032,2277,2277,3120,3349,2268,1141,"Class_4","Grass",4
679621.476505955,4763854.85325283,259,575,479,971,2061,2061,2982,3081,2090,1022,"Class_4","Grass",4
679623.994151818,4763854.85325283,259,575,479,971,2061,2061,2982,3081,2090,1022,"Class_4","Grass",4
679787.641132965,4763854.85325283,117,427,189,686,2404,2404,3793,3410,1529,660,"Class_3","Tree/bushes",3
679790.158778829,4763854.85325283,111,324,165,686,2404,2404,3540,3410,1529,660,"Class_3","Tree/bushes",3
679792.676424693,4763854.85325283,111,324,165,686,2404,2404,3540,3410,1529,660,"Class_3","Tree/bushes",3
679795.194070556,4763854.85325283,111,324,165,686,2404,2404,3540,3410,1529,660,"Class_3","Tree/bushes",3
679797.71171642,4763854.85325283,111,324,165,686,2404,2404,3540,3410,1529,660,"Class_3","Tree/bushes",3
679800.229362284,4763854.85325283,95,254,140,484,2200,2200,3366,3574,1511,628,"Class_3","Tree/bushes",3
679802.747008148,4763854.85325283,95,254,140,484,2200,2200,3366,3574,1511,628,"Class_3","Tree/bushes",3
679805.264654011,4763854.85325283,95,254,140,484,2200,2200,3366,3574,1511,628,"Class_3","Tree/bushes",3
679807.782299875,4763854.85325283,95,254,140,484,2200,2200,3366,3574,1511,628,"Class_3","Tree/bushes",3
679810.299945739,4763854.85325283,105,268,121,484,2200,2200,3571,3574,1511,628,"Class_3","Tree/bushes",3
679812.817591603,4763854.85325283,105,268,121,484,2200,2200,3571,3574,1511,628,"Class_3","Tree/bushes",3
679815.335237467,4763854.85325283,105,268,121,484,2200,2200,3571,3574,1511,628,"Class_3","Tree/bushes",3
679817.852883331,4763854.85325283,105,268,121,484,2200,2200,3571,3574,1511,628,"Class_3","Tree/bushes",3
679820.370529194,4763854.85325283,97,270,131,509,2296,2296,3674,3757,1523,611,"Class_3","Tree/bushes",3
679822.888175058,4763854.85325283,97,270,131,509,2296,2296,3674,3757,1523,611,"Class_3","Tree/bushes",3
679825.405820922,4763854.85325283,97,270,131,509,2296,2296,3674,3757,1523,611,"Class_3","Tree/bushes",3
679827.923466786,4763854.85325283,97,270,131,509,2296,2296,3674,3757,1523,611,"Class_3","Tree/bushes",3
679830.441112649,4763854.85325283,85,252,125,509,2296,2296,3628,3757,1523,611,"Class_3","Tree/bushes",3
679832.958758513,4763854.85325283,85,252,125,509,2296,2296,3628,3757,1523,611,"Class_3","Tree/bushes",3
679835.476404377,4763854.85325283,85,252,125,509,2296,2296,3628,3757,1523,611,"Class_3","Tree/bushes",3
679837.994050241,4763854.85325283,85,252,125,509,2296,2296,3628,3757,1523,611,"Class_3","Tree/bushes",3
679840.511696105,4763854.85325283,70,252,129,521,2402,2402,3729,3792,1553,643,"Class_3","Tree/bushes",3
679843.029341968,4763854.85325283,70,252,129,521,2402,2402,3729,3792,1553,643,"Class_3","Tree/bushes",3
679845.546987832,4763854.85325283,70,252,129,521,2402,2402,3729,3792,1553,643,"Class_3","Tree/bushes",3
679848.064633696,4763854.85325283,70,252,129,521,2402,2402,3729,3792,1553,643,"Class_3","Tree/bushes",3
679850.58227956,4763854.85325283,73,252,123,521,2402,2402,3594,3792,1553,643,"Class_3","Tree/bushes",3
679853.099925424,4763854.85325283,73,252,123,521,2402,2402,3594,3792,1553,643,"Class_3","Tree/bushes",3
679855.617571287,4763854.85325283,73,252,123,521,2402,2402,3594,3792,1553,643,"Class_3","Tree/bushes",3
679858.135217151,4763854.85325283,73,252,123,521,2402,2402,3594,3792,1553,643,"Class_3","Tree/bushes",3
679860.652863015,4763854.85325283,79,285,143,487,2498,2498,3775,3883,1612,668,"Class_3","Tree/bushes",3
678992.065040006,4763852.36198402,354,512,579,708,984,984,918,1579,1568,1271,"Class_1","Parking/road/pavement",1
678994.58268587,4763852.36198402,354,512,579,708,984,984,918,1579,1568,1271,"Class_1","Parking/road/pavement",1
678997.100331734,4763852.36198402,354,512,579,708,984,984,918,1579,1568,1271,"Class_1","Parking/road/pavement",1
678999.617977598,4763852.36198402,354,512,579,708,984,984,918,1579,1568,1271,"Class_1","Parking/road/pavement",1
679002.135623462,4763852.36198402,424,584,549,741,1785,1785,1532,2120,1585,1116,"Class_1","Parking/road/pavement",1
679004.653269325,4763852.36198402,424,584,549,741,1785,1785,1532,2120,1585,1116,"Class_1","Parking/road/pavement",1
679553.500067632,4763852.36198402,355,692,596,1069,2404,2404,3424,3383,2268,1206,"Class_4","Grass",4
679556.017713496,4763852.36198402,355,692,596,1069,2404,2404,3424,3383,2268,1206,"Class_4","Grass",4
679558.53535936,4763852.36198402,355,692,596,1069,2404,2404,3424,3383,2268,1206,"Class_4","Grass",4
679561.053005224,4763852.36198402,383,691,572,1195,2587,2587,3598,3642,2384,1278,"Class_4","Grass",4
679563.570651087,4763852.36198402,383,691,572,1195,2587,2587,3598,3642,2384,1278,"Class_4","Grass",4
679566.088296951,4763852.36198402,383,691,572,1195,2587,2587,3598,3642,2384,1278,"Class_4","Grass",4
679568.605942815,4763852.36198402,383,691,572,1195,2587,2587,3598,3642,2384,1278,"Class_4","Grass",4
679571.123588679,4763852.36198402,381,719,553,1195,2587,2587,3709,3642,2384,1278,"Class_4","Grass",4
679573.641234543,4763852.36198402,381,719,553,1195,2587,2587,3709,3642,2384,1278,"Class_4","Grass",4
679576.158880406,4763852.36198402,381,719,553,1195,2587,2587,3709,3642,2384,1278,"Class_4","Grass",4
679578.67652627,4763852.36198402,381,719,553,1195,2587,2587,3709,3642,2384,1278,"Class_4","Grass",4
679581.194172134,4763852.36198402,315,720,539,1173,2590,2590,3637,3729,2403,1262,"Class_4","Grass",4
679583.711817998,4763852.36198402,315,720,539,1173,2590,2590,3637,3729,2403,1262,"Class_4","Grass",4
679586.229463862,4763852.36198402,315,720,539,1173,2590,2590,3637,3729,2403,1262,"Class_4","Grass",4
679588.747109725,4763852.36198402,315,720,539,1173,2590,2590,3637,3729,2403,1262,"Class_4","Grass",4
679591.264755589,4763852.36198402,311,703,521,1173,2590,2590,3618,3729,2403,1262,"Class_4","Grass",4
679593.782401453,4763852.36198402,311,703,521,1173,2590,2590,3618,3729,2403,1262,"Class_4","Grass",4
679596.300047317,4763852.36198402,311,703,521,1173,2590,2590,3618,3729,2403,1262,"Class_4","Grass",4
679598.817693181,4763852.36198402,311,703,521,1173,2590,2590,3618,3729,2403,1262,"Class_4","Grass",4
679601.335339044,4763852.36198402,269,596,479,1032,2277,2277,3397,3349,2268,1141,"Class_4","Grass",4
679603.852984908,4763852.36198402,269,596,479,1032,2277,2277,3397,3349,2268,1141,"Class_4","Grass",4
679606.370630772,4763852.36198402,269,596,479,1032,2277,2277,3397,3349,2268,1141,"Class_4","Grass",4
679608.888276636,4763852.36198402,269,596,479,1032,2277,2277,3397,3349,2268,1141,"Class_4","Grass",4
679611.405922499,4763852.36198402,245,567,466,1032,2277,2277,3120,3349,2268,1141,"Class_4","Grass",4
679613.923568363,4763852.36198402,245,567,466,1032,2277,2277,3120,3349,2268,1141,"Class_4","Grass",4
679616.441214227,4763852.36198402,245,567,466,1032,2277,2277,3120,3349,2268,1141,"Class_4","Grass",4
679618.958860091,4763852.36198402,245,567,466,1032,2277,2277,3120,3349,2268,1141,"Class_4","Grass",4
679621.476505955,4763852.36198402,259,575,479,971,2061,2061,2982,3081,2090,1022,"Class_4","Grass",4
679623.994151818,4763852.36198402,259,575,479,971,2061,2061,2982,3081,2090,1022,"Class_4","Grass",4
679626.511797682,4763852.36198402,259,575,479,971,2061,2061,2982,3081,2090,1022,"Class_4","Grass",4
679790.158778829,4763852.36198402,111,324,165,686,2404,2404,3540,3410,1529,660,"Class_3","Tree/bushes",3
679792.676424693,4763852.36198402,111,324,165,686,2404,2404,3540,3410,1529,660,"Class_3","Tree/bushes",3
679795.194070556,4763852.36198402,111,324,165,686,2404,2404,3540,3410,1529,660,"Class_3","Tree/bushes",3
679797.71171642,4763852.36198402,111,324,165,686,2404,2404,3540,3410,1529,660,"Class_3","Tree/bushes",3
679800.229362284,4763852.36198402,95,254,140,484,2200,2200,3366,3574,1511,628,"Class_3","Tree/bushes",3
679802.747008148,4763852.36198402,95,254,140,484,2200,2200,3366,3574,1511,628,"Class_3","Tree/bushes",3
679805.264654011,4763852.36198402,95,254,140,484,2200,2200,3366,3574,1511,628,"Class_3","Tree/bushes",3
679807.782299875,4763852.36198402,95,254,140,484,2200,2200,3366,3574,1511,628,"Class_3","Tree/bushes",3
679810.299945739,4763852.36198402,105,268,121,484,2200,2200,3571,3574,1511,628,"Class_3","Tree/bushes",3
679812.817591603,4763852.36198402,105,268,121,484,2200,2200,3571,3574,1511,628,"Class_3","Tree/bushes",3
679815.335237467,4763852.36198402,105,268,121,484,2200,2200,3571,3574,1511,628,"Class_3","Tree/bushes",3
679817.852883331,4763852.36198402,105,268,121,484,2200,2200,3571,3574,1511,628,"Class_3","Tree/bushes",3
679820.370529194,4763852.36198402,97,270,131,509,2296,2296,3674,3757,1523,611,"Class_3","Tree/bushes",3
679822.888175058,4763852.36198402,97,270,131,509,2296,2296,3674,3757,1523,611,"Class_3","Tree/bushes",3
679825.405820922,4763852.36198402,97,270,131,509,2296,2296,3674,3757,1523,611,"Class_3","Tree/bushes",3
679827.923466786,4763852.36198402,97,270,131,509,2296,2296,3674,3757,1523,611,"Class_3","Tree/bushes",3
679830.441112649,4763852.36198402,85,252,125,509,2296,2296,3628,3757,1523,611,"Class_3","Tree/bushes",3
679832.958758513,4763852.36198402,85,252,125,509,2296,2296,3628,3757,1523,611,"Class_3","Tree/bushes",3
679835.476404377,4763852.36198402,85,252,125,509,2296,2296,3628,3757,1523,611,"Class_3","Tree/bushes",3
679837.994050241,4763852.36198402,85,252,125,509,2296,2296,3628,3757,1523,611,"Class_3","Tree/bushes",3
679840.511696105,4763852.36198402,70,252,129,521,2402,2402,3729,3792,1553,643,"Class_3","Tree/bushes",3
679843.029341968,4763852.36198402,70,252,129,521,2402,2402,3729,3792,1553,643,"Class_3","Tree/bushes",3
679845.546987832,4763852.36198402,70,252,129,521,2402,2402,3729,3792,1553,643,"Class_3","Tree/bushes",3
679848.064633696,4763852.36198402,70,252,129,521,2402,2402,3729,3792,1553,643,"Class_3","Tree/bushes",3
679850.58227956,4763852.36198402,73,252,123,521,2402,2402,3594,3792,1553,643,"Class_3","Tree/bushes",3
679853.099925424,4763852.36198402,73,252,123,521,2402,2402,3594,3792,1553,643,"Class_3","Tree/bushes",3
679855.617571287,4763852.36198402,73,252,123,521,2402,2402,3594,3792,1553,643,"Class_3","Tree/bushes",3
679858.135217151,4763852.36198402,73,252,123,521,2402,2402,3594,3792,1553,643,"Class_3","Tree/bushes",3
679860.652863015,4763852.36198402,79,285,143,487,2498,2498,3775,3883,1612,668,"Class_3","Tree/bushes",3
679863.170508879,4763852.36198402,79,285,143,487,2498,2498,3775,3883,1612,668,"Class_3","Tree/bushes",3
678992.065040006,4763849.87071521,448,685,474,708,984,984,1255,1579,1568,1271,"Class_1","Parking/road/pavement",1
678994.58268587,4763849.87071521,448,685,474,708,984,984,1255,1579,1568,1271,"Class_1","Parking/road/pavement",1
678997.100331734,4763849.87071521,448,685,474,708,984,984,1255,1579,1568,1271,"Class_1","Parking/road/pavement",1
678999.617977598,4763849.87071521,448,685,474,708,984,984,1255,1579,1568,1271,"Class_1","Parking/road/pavement",1
679002.135623462,4763849.87071521,410,633,523,741,1785,1785,1478,2120,1585,1116,"Class_1","Parking/road/pavement",1
679004.653269325,4763849.87071521,410,633,523,741,1785,1785,1478,2120,1585,1116,"Class_1","Parking/road/pavement",1
679556.017713496,4763849.87071521,315,694,532,1069,2404,2404,3413,3383,2268,1206,"Class_4","Grass",4
679558.53535936,4763849.87071521,315,694,532,1069,2404,2404,3413,3383,2268,1206,"Class_4","Grass",4
679561.053005224,4763849.87071521,334,729,589,1195,2587,2587,3505,3642,2384,1278,"Class_4","Grass",4
679563.570651087,4763849.87071521,334,729,589,1195,2587,2587,3505,3642,2384,1278,"Class_4","Grass",4
679566.088296951,4763849.87071521,334,729,589,1195,2587,2587,3505,3642,2384,1278,"Class_4","Grass",4
679568.605942815,4763849.87071521,334,729,589,1195,2587,2587,3505,3642,2384,1278,"Class_4","Grass",4
679571.123588679,4763849.87071521,338,717,592,1195,2587,2587,3418,3642,2384,1278,"Class_4","Grass",4
679573.641234543,4763849.87071521,338,717,592,1195,2587,2587,3418,3642,2384,1278,"Class_4","Grass",4
679576.158880406,4763849.87071521,338,717,592,1195,2587,2587,3418,3642,2384,1278,"Class_4","Grass",4
679578.67652627,4763849.87071521,338,717,592,1195,2587,2587,3418,3642,2384,1278,"Class_4","Grass",4
679581.194172134,4763849.87071521,352,710,571,1173,2590,2590,3271,3729,2403,1262,"Class_4","Grass",4
679583.711817998,4763849.87071521,352,710,571,1173,2590,2590,3271,3729,2403,1262,"Class_4","Grass",4
679586.229463862,4763849.87071521,352,710,571,1173,2590,2590,3271,3729,2403,1262,"Class_4","Grass",4
679588.747109725,4763849.87071521,352,710,571,1173,2590,2590,3271,3729,2403,1262,"Class_4","Grass",4
679591.264755589,4763849.87071521,286,684,537,1173,2590,2590,3371,3729,2403,1262,"Class_4","Grass",4
679593.782401453,4763849.87071521,286,684,537,1173,2590,2590,3371,3729,2403,1262,"Class_4","Grass",4
679596.300047317,4763849.87071521,286,684,537,1173,2590,2590,3371,3729,2403,1262,"Class_4","Grass",4
679598.817693181,4763849.87071521,286,684,537,1173,2590,2590,3371,3729,2403,1262,"Class_4","Grass",4
679601.335339044,4763849.87071521,272,596,498,1032,2277,2277,3194,3349,2268,1141,"Class_4","Grass",4
679603.852984908,4763849.87071521,272,596,498,1032,2277,2277,3194,3349,2268,1141,"Class_4","Grass",4
679606.370630772,4763849.87071521,272,596,498,1032,2277,2277,3194,3349,2268,1141,"Class_4","Grass",4
679608.888276636,4763849.87071521,272,596,498,1032,2277,2277,3194,3349,2268,1141,"Class_4","Grass",4
679611.405922499,4763849.87071521,230,552,442,1032,2277,2277,2972,3349,2268,1141,"Class_4","Grass",4
679613.923568363,4763849.87071521,230,552,442,1032,2277,2277,2972,3349,2268,1141,"Class_4","Grass",4
679616.441214227,4763849.87071521,230,552,442,1032,2277,2277,2972,3349,2268,1141,"Class_4","Grass",4
679618.958860091,4763849.87071521,230,552,442,1032,2277,2277,2972,3349,2268,1141,"Class_4","Grass",4
679621.476505955,4763849.87071521,245,549,430,971,2061,2061,2871,3081,2090,1022,"Class_4","Grass",4
679623.994151818,4763849.87071521,245,549,430,971,2061,2061,2871,3081,2090,1022,"Class_4","Grass",4
679626.511797682,4763849.87071521,245,549,430,971,2061,2061,2871,3081,2090,1022,"Class_4","Grass",4
679790.158778829,4763849.87071521,87,278,141,686,2404,2404,3163,3410,1529,660,"Class_3","Tree/bushes",3
679792.676424693,4763849.87071521,87,278,141,686,2404,2404,3163,3410,1529,660,"Class_3","Tree/bushes",3
679795.194070556,4763849.87071521,87,278,141,686,2404,2404,3163,3410,1529,660,"Class_3","Tree/bushes",3
679797.71171642,4763849.87071521,87,278,141,686,2404,2404,3163,3410,1529,660,"Class_3","Tree/bushes",3
679800.229362284,4763849.87071521,62,273,135,484,2200,2200,3298,3574,1511,628,"Class_3","Tree/bushes",3
679802.747008148,4763849.87071521,62,273,135,484,2200,2200,3298,3574,1511,628,"Class_3","Tree/bushes",3
679805.264654011,4763849.87071521,62,273,135,484,2200,2200,3298,3574,1511,628,"Class_3","Tree/bushes",3
679807.782299875,4763849.87071521,62,273,135,484,2200,2200,3298,3574,1511,628,"Class_3","Tree/bushes",3
679810.299945739,4763849.87071521,76,250,116,484,2200,2200,3415,3574,1511,628,"Class_3","Tree/bushes",3
679812.817591603,4763849.87071521,76,250,116,484,2200,2200,3415,3574,1511,628,"Class_3","Tree/bushes",3
679815.335237467,4763849.87071521,76,250,116,484,2200,2200,3415,3574,1511,628,"Class_3","Tree/bushes",3
679817.852883331,4763849.87071521,76,250,116,484,2200,2200,3415,3574,1511,628,"Class_3","Tree/bushes",3
679820.370529194,4763849.87071521,106,240,126,509,2296,2296,3407,3757,1523,611,"Class_3","Tree/bushes",3
679822.888175058,4763849.87071521,106,240,126,509,2296,2296,3407,3757,1523,611,"Class_3","Tree/bushes",3
679825.405820922,4763849.87071521,106,240,126,509,2296,2296,3407,3757,1523,611,"Class_3","Tree/bushes",3
