X2015.01.01,X2015.01.02,X2015.01.03,X2015.01.04,X2015.01.05,X2015.01.06,X2015.01.07,X2015.01.08,X2015.01.09,X2015.01.10,X2015.01.11,X2015.01.12,X2015.01.13,X2015.01.14,X2015.01.15,X2015.01.16,X2015.01.17,X2015.01.18,X2015.01.19,X2015.01.20,X2015.01.21,X2015.01.22,X2015.01.23,X2015.01.24,X2015.01.25,X2015.01.26,X2015.01.27,X2015.01.28,X2015.01.29,X2015.01.30,X2015.01.31,X2015.02.01,X2015.02.02,X2015.02.03,X2015.02.04,X2015.02.05,X2015.02.06,X2015.02.07,X2015.02.08,X2015.02.09,X2015.02.10,X2015.02.11,X2015.02.12,X2015.02.13,X2015.02.14,X2015.02.15,X2015.02.16,X2015.02.17,X2015.02.18,X2015.02.19,X2015.02.20,X2015.02.21,X2015.02.22,X2015.02.23,X2015.02.24,X2015.02.25,X2015.02.26,X2015.02.27,X2015.02.28,X2015.03.01,X2015.03.02,X2015.03.03,X2015.03.04,X2015.03.05,X2015.03.06,X2015.03.07,X2015.03.08,X2015.03.09,X2015.03.10,X2015.03.11,X2015.03.12,X2015.03.13,X2015.03.14,X2015.03.15,X2015.03.16,X2015.03.17,X2015.03.18,X2015.03.19,X2015.03.20,X2015.03.21,X2015.03.22,X2015.03.23,X2015.03.24,X2015.03.25,X2015.03.26,X2015.03.27,X2015.03.28,X2015.03.29,X2015.03.30,X2015.03.31,X2015.04.01,lon,lat
22.26642,22.60311,22.86543,20.809,18.22408,17.13626,16.73599,17.52814,17.19597,16.50525,15.91077,17.0977,18.80686,18.78501,20.06055,20.61394,17.94957,17.17517,17.04419,16.83827,18.24713,19.31549,19.09018,18.22894,17.51672,17.35754,18.62625,18.9002,19.44245,17.88027,15.48194,15.69526,17.07895,18.23197,19.00376,19.23047,17.75937,17.51179,18.1693,18.97626,19.3372,18.2037,18.19799,18.67546,18.94369,18.22823,19.71266,21.16226,20.81133,19.81558,20.57848,21.14534,20.5168,22.4426,23.03765,24.11228,24.387,24.46328,24.66884,25.41906,25.18536,23.38138,20.83622,20.74069,20.22622,20.5579,21.74913,23.02425,24.08408,22.76349,22.80177,23.51511,25.11015,26.46429,26.25492,26.26839,25.69462,24.66398,24.03833,25.4868,26.36341,27.1911,27.31919,26.90856,27.13005,26.48467,24.49112,24.96655,26.37427,23.99216,20.89607,652430.559968388,2668881.55763585
22.22734,22.66438,22.91097,20.85172,18.29824,17.25124,16.83059,17.64636,17.23072,16.62918,16.13177,17.26576,18.86608,18.92466,20.21987,20.63925,17.90882,17.1763,17.05618,16.94571,18.43627,19.41235,19.1286,18.32474,17.57065,17.40316,18.6056,18.91507,19.47015,18.00702,15.51352,15.76576,17.14669,18.29753,18.95554,19.2882,17.92475,17.51271,18.19947,19.03083,19.40903,18.33348,18.26813,18.57479,18.99551,18.24008,19.72309,21.10917,20.86596,19.76003,20.58638,21.13808,20.32667,22.41905,23.01481,24.08641,24.33491,24.47294,24.70029,25.46629,25.2553,23.47782,20.89416,20.78814,20.28988,20.6444,21.80278,23.0896,24.13597,22.8569,22.82976,23.56615,25.21265,26.60585,26.34015,26.31336,25.66572,24.7717,24.13985,25.56491,26.46176,27.29057,27.44531,27.00577,27.13661,26.52598,24.51848,25.05918,26.43137,23.79674,20.8188,665135.302715124,2669023.20480887
20.96141,21.54061,21.22965,20.08727,16.9388,15.84492,15.78874,16.19021,16.83496,15.45713,13.92343,14.43614,16.33247,17.35402,17.34302,18.46454,17.72666,15.94651,15.51846,14.54181,15.2068,17.12216,17.46872,17.6434,17.35205,17.922,18.87566,18.83471,18.63069,16.51125,14.78552,15.24338,16.61946,18.80059,19.34939,18.86481,16.81015,18.11812,19.13248,19.17196,19.7926,17.81372,18.37465,19.71139,19.63695,19.36455,20.09756,20.60548,20.19816,19.95544,20.82825,21.74638,21.74624,23.67281,23.75149,24.0329,24.8491,23.83735,24.98339,24.56747,23.49199,22.74502,20.37412,19.83257,20.04709,21.74406,21.84479,23.50729,24.07372,22.01694,21.88963,23.14988,25.66988,26.32098,25.87523,26.5326,24.77149,23.38956,22.99119,23.92822,25.35279,26.31365,26.0189,26.29341,27.53505,27.22677,24.98967,24.68872,26.05725,25.76216,22.37365,385570.087118317,2654683.5113625
21.04084,21.55097,21.28393,20.08854,16.98871,15.90851,15.82081,16.24097,16.84314,15.48208,13.95452,14.51298,16.43441,17.37263,17.44489,18.54511,17.8047,16.02603,15.57866,14.66539,15.29774,17.19569,17.46872,17.59582,17.28218,17.84002,18.83478,18.82209,18.73489,16.54233,14.78707,15.25438,16.6196,18.65248,19.29025,18.85325,16.81205,18.06842,19.05197,19.12353,19.78111,17.7882,18.32136,19.64921,19.58429,19.25747,20.09023,20.59787,20.1804,19.94663,20.75839,21.6878,21.72312,23.61268,23.7364,24.02797,24.8312,23.85307,25.00419,24.58742,23.53732,22.71633,20.38483,19.84286,20.02072,21.65826,21.74272,23.43503,24.00894,21.93778,21.86954,23.07558,25.58648,26.25767,25.8316,26.48742,24.76246,23.42629,22.97963,23.87394,25.24578,26.2545,25.9728,26.21601,27.47534,27.22022,24.95703,24.6637,26.07304,25.66826,22.33023,398285.446177892,2654587.59360522
21.1223,21.56035,21.33984,20.09115,17.04257,15.97337,15.8567,16.29313,16.85139,15.5107,13.99533,14.6023,16.54071,17.39159,17.55423,18.62576,17.87999,16.10674,15.63999,14.79517,15.39735,17.2922,17.48049,17.55148,17.21063,17.75859,18.79488,18.81878,18.84387,16.57934,14.79094,15.27017,16.62637,18.49605,19.2311,18.84676,16.81832,18.01618,18.96082,19.06875,19.7656,17.76409,18.26715,19.57625,19.5312,19.14757,20.086,20.58751,20.16869,19.94572,20.69163,21.63176,21.70275,23.55015,23.72526,24.02776,24.81526,23.87936,25.02837,24.61139,23.58744,22.68827,20.40013,19.85731,19.99556,21.56747,21.64804,23.36193,23.94753,21.8591,21.85488,23.00712,25.50443,26.19521,25.79,26.44413,24.75929,23.47211,22.9778,23.82092,25.13108,26.19542,25.93692,26.13268,27.41782,27.20548,24.927,24.65348,26.09102,25.57126,22.2806,411000.479007383,2654502.96464035
21.20351,21.56986,21.39581,20.09355,17.09643,16.03794,15.89244,16.34537,16.85949,15.53897,14.03615,14.69155,16.64723,17.41042,17.66335,18.70655,17.95535,16.18732,15.70132,14.92489,15.49696,17.38899,17.49226,17.50707,17.13943,17.6771,18.75491,18.81567,18.95293,16.61635,14.79475,15.2861,16.63327,18.33983,19.17196,18.84042,16.82488,17.96402,18.86974,19.01419,19.75009,17.74012,18.21294,19.50307,19.47798,19.03773,20.08177,20.57729,20.15664,19.94445,20.62508,21.57607,21.6823,23.4879,23.71398,24.02769,24.79968,23.90566,25.05241,24.63557,23.63728,22.66007,20.41557,19.87191,19.97053,21.47667,21.55351,23.28904,23.8862,21.78029,21.84007,22.93853,25.42223,26.13268,25.74848,26.40099,24.75612,23.51801,22.97575,23.76791,25.01653,26.13642,25.90061,26.04922,27.36036,27.19103,24.89676,24.64332,26.10914,25.47418,22.2304,423715.226390761,2654429.62283631
21.28496,21.57931,21.45185,20.09615,17.1505,16.10272,15.92825,16.39761,16.86767,15.56731,14.07682,14.78093,16.7534,17.42945,17.77248,18.78733,18.03042,16.26804,15.76244,15.05474,15.59636,17.48549,17.50403,17.46279,17.06809,17.59575,18.71486,18.81236,19.06184,16.65315,14.79877,15.30197,16.64011,18.1834,19.11295,18.83407,16.83123,17.91178,18.7788,18.95941,19.73458,17.71594,18.15894,19.4299,19.42454,18.92783,20.07761,20.56706,20.14494,19.94304,20.55853,21.52016,21.66193,23.42566,23.70284,24.02755,24.7841,23.93195,25.07631,24.65961,23.68734,22.63202,20.43087,19.88643,19.94543,21.3858,21.45883,23.216,23.82487,21.70183,21.8252,22.87008,25.34031,26.07029,25.70717,26.35756,24.75302,23.56397,22.97378,23.71504,24.9019,26.07727,25.86438,25.96575,27.30291,27.17623,24.8668,24.63317,26.12733,25.37725,22.18021,436429.729109916,2654367.56677917
21.36625,21.58883,21.50783,20.09862,17.20436,16.16758,15.96385,16.44963,16.87592,15.59579,14.11771,14.87032,16.85971,17.44813,17.88182,18.86791,18.10564,16.34861,15.82377,15.18452,15.69625,17.58228,17.51581,17.41838,16.99675,17.51433,18.67489,18.80898,19.1709,16.6903,14.80258,15.31769,16.64688,18.02725,19.05388,18.82745,16.83764,17.85975,18.68758,18.90478,19.71893,17.69176,18.10466,19.35701,19.37146,18.81793,20.07345,20.55677,20.13316,19.94191,20.49177,21.46433,21.64163,23.36334,23.69156,24.02734,24.76852,23.95839,25.10042,24.68372,23.73732,22.60368,20.44602,19.90074,19.92055,21.29493,21.36437,23.1429,23.76354,21.62323,21.81046,22.80149,25.25812,26.00784,25.66579,26.31421,24.74991,23.60979,22.97188,23.6621,24.78721,26.01834,25.82828,25.88214,27.24538,27.16164,24.83648,24.62302,26.14537,25.28032,22.13002,449144.027944948,2654316.79527264
21.44746,21.59834,21.56373,20.10109,17.25836,16.23222,15.99966,16.50187,16.88403,15.6242,14.1586,14.95978,16.96622,17.46709,17.99109,18.94863,18.18072,16.42919,15.88518,15.3143,15.79572,17.67893,17.52758,17.37397,16.92534,17.4329,18.63485,18.80566,19.27996,16.72739,14.80645,15.33355,16.65365,17.87082,18.99466,18.82117,16.84398,17.80752,18.59657,18.85015,19.70349,17.6678,18.05059,19.28383,19.31831,18.70796,20.06915,20.54655,20.12132,19.94071,20.42509,21.40857,21.62111,23.30095,23.6805,24.02741,24.7528,23.98469,25.12432,24.70755,23.78723,22.57562,20.46139,19.91533,19.89531,21.2042,21.26983,23.07001,23.70228,21.54455,21.79545,22.7329,25.17606,25.94524,25.62427,26.271,24.74681,23.65568,22.96976,23.60909,24.67272,25.95926,25.79226,25.79889,27.18772,27.1469,24.80645,24.61294,26.16342,25.18318,22.07983,461858.163674468,2654277.30733801
21.51772,21.66644,21.68752,20.1295,17.27626,16.26409,16.03385,16.56116,16.90348,15.68779,14.27464,15.10105,17.11701,17.51285,18.09739,19.01701,18.18904,16.51477,15.97513,15.46396,15.95891,17.80033,17.62895,17.40746,16.90637,17.36079,18.57846,18.82181,19.33219,16.76912,14.83014,15.38825,16.70532,17.86828,18.964,18.8892,16.897,17.71101,18.51156,18.83619,19.60593,17.65602,17.97607,19.26565,19.28546,18.65276,20.04674,20.53619,20.19626,19.97934,20.42783,21.38552,21.619,23.23631,23.65434,24.04877,24.73955,24.02127,25.10563,24.74258,23.87944,22.57788,20.47563,19.95636,19.9116,21.06131,21.30304,23.01093,23.67049,21.55414,21.82583,22.77505,25.11015,25.90921,25.60608,26.24985,24.7528,23.65258,22.98724,23.70968,24.69232,25.97463,25.79022,25.7654,27.14042,27.04024,24.82118,24.59511,26.13064,25.10563,21.98903,474572.177075899,2654249.10221408
21.58765,21.73701,21.81364,20.15882,17.29304,16.29454,16.06797,16.62094,16.92329,15.75257,14.39363,15.24437,17.26943,17.5593,18.20342,19.08461,18.1944,16.60078,16.06642,15.61447,16.12444,17.92257,17.73364,17.44376,16.8896,17.28902,18.52135,18.83865,19.38239,16.81135,14.8546,15.44437,16.75869,17.87181,18.93439,18.96005,16.95163,17.61267,18.42661,18.82336,19.50505,17.64495,17.90064,19.24964,19.25338,18.59989,20.02375,20.52582,20.27458,20.01924,20.4334,21.36394,21.61745,23.17166,23.62763,24.07132,24.72609,24.05793,25.0854,24.77804,23.97326,22.58126,20.48987,19.99852,19.92915,20.91651,21.34125,22.95242,23.63975,21.56718,21.85798,22.82151,25.04487,25.87404,25.58902,26.22954,24.75936,23.64786,23.00571,23.81627,24.71727,25.99303,25.7893,25.73403,27.09325,26.93013,24.83754,24.57692,26.09574,25.02886,21.89654,487286.108925767,2654232.17935719
21.65726,21.8075,21.93975,20.18829,17.30954,16.32514,16.10223,16.68065,16.94317,15.81771,14.51249,15.38783,17.42191,17.60569,18.3098,19.15236,18.19982,16.68671,16.15764,15.76498,16.29017,18.04473,17.83875,17.48035,16.87261,17.21726,18.46418,18.85543,19.43244,16.8535,14.87935,15.50041,16.81212,17.8754,18.90471,19.03097,17.00648,17.51461,18.34187,18.81081,19.40445,17.63375,17.82535,19.23357,19.2213,18.54709,20.00042,20.51525,20.35297,20.05928,20.43883,21.34244,21.6159,23.10688,23.60098,24.09374,24.71262,24.0948,25.06496,24.8135,24.06702,22.58464,20.50432,20.04067,19.94677,20.77178,21.37945,22.89377,23.60909,21.5803,21.89005,22.86775,24.97987,25.83879,25.57168,26.20924,24.76578,23.64292,23.02404,23.923,24.74216,26.01136,25.78852,25.70252,27.04616,26.81994,24.85389,24.5588,26.06078,24.95209,21.80405,5e+05,2654226.53844114
21.72703,21.87786,22.06622,20.21769,17.3261,16.35559,16.13635,16.74036,16.96305,15.88271,14.63148,15.53108,17.57439,17.65243,18.41596,19.21996,18.20525,16.77264,16.24914,15.91535,16.45577,18.16711,17.9435,17.51651,16.85576,17.14549,18.40715,18.87235,19.48249,16.89566,14.90388,15.55653,16.86542,17.87879,18.87531,19.10174,17.06111,17.41641,18.25686,18.79805,19.3035,17.62254,17.75006,19.21757,19.18909,18.49407,19.97744,20.50489,20.43129,20.0994,20.44433,21.32066,21.61427,23.04209,23.57433,24.11609,24.69944,24.1316,25.04466,24.84875,24.16071,22.58817,20.51863,20.08262,19.96419,20.62684,21.41766,22.83533,23.57842,21.59334,21.92227,22.91428,24.91452,25.80354,25.55448,26.18915,24.77212,23.6382,23.04237,24.02959,24.76683,26.02955,25.78789,25.67108,26.99914,26.70983,24.87039,24.54068,26.02595,24.87525,21.71156,512713.891074235,2654232.17935719
21.79672,21.94842,22.19241,20.24694,17.34281,16.38619,16.17061,16.79993,16.983,15.94756,14.75048,15.67439,17.7268,17.69888,18.5222,19.28778,18.21089,16.85837,16.34044,16.06593,16.62129,18.28935,18.04819,17.55289,16.83898,17.07387,18.35012,18.88913,19.53254,16.93781,14.92848,15.61264,16.91885,17.8821,18.84563,19.17266,17.11589,17.31835,18.17198,18.78557,19.20276,17.61133,17.67492,19.2015,19.15708,18.44113,19.95425,20.49438,20.50968,20.13951,20.44969,21.29902,21.61265,22.9773,23.54768,24.13865,24.68612,24.16854,25.02421,24.88435,24.25447,22.59155,20.5328,20.12485,19.98202,20.48205,21.45587,22.77653,23.54775,21.60645,21.95449,22.96081,24.84959,25.76836,25.53735,26.16899,24.77889,23.63319,23.0607,24.13604,24.79151,26.04781,25.78711,25.63971,26.95219,26.59979,24.88682,24.5225,25.99106,24.79841,21.61907,525427.822924101,2654249.10221408
21.86665,22.01906,22.31711,20.2781,17.36241,16.41763,16.20445,16.85844,17.00232,16.01129,14.86771,15.81736,17.87815,17.74746,18.6302,19.35969,18.21456,16.94211,16.43173,16.21291,16.78632,18.41061,18.15421,17.59011,16.82544,17.00577,18.29697,18.90548,19.5797,16.98187,14.95499,15.66544,16.96926,17.88633,18.8192,19.24062,17.17003,17.22501,18.0902,18.77401,19.10668,17.60216,17.60463,19.18514,19.1248,18.38967,19.93084,20.4898,20.58617,20.17842,20.45681,21.27886,21.60892,22.91329,23.52026,24.16078,24.67279,24.20611,25.00306,24.92122,24.34936,22.59896,20.54852,20.1682,19.99866,20.34268,21.49387,22.72134,23.5216,21.62478,21.98973,23.00839,24.78749,25.7372,25.52431,26.15052,24.79059,23.63369,23.08284,24.2451,24.82323,26.07093,25.79395,25.61475,26.90813,26.4927,24.90042,24.50551,25.95863,24.7239,21.52827,538141.836325532,2654277.30733801
21.93884,22.09322,22.40227,20.35875,17.46209,16.47135,16.23004,16.88882,17.0076,16.04041,14.94075,15.94947,17.99926,17.84996,18.78917,19.53945,18.17268,16.9694,16.52401,16.27135,16.93274,18.50211,18.29027,17.64651,16.90313,17.03242,18.34582,18.90422,19.55574,17.07451,15.03183,15.63048,16.9474,17.90572,18.87545,19.23322,17.21084,17.25702,18.0852,18.79163,19.12642,17.64383,17.66371,19.16061,19.08891,18.37197,19.89926,20.63453,20.61451,20.18928,20.50573,21.29726,21.54561,22.86698,23.47747,24.17601,24.66179,24.26547,24.95788,24.99601,24.47759,22.70942,20.59879,20.24934,19.99809,20.34331,21.52665,22.74657,23.61268,21.775,22.11035,23.0858,24.81174,25.81425,25.61877,26.17872,24.94201,23.77362,23.20465,24.41485,25.03119,26.2158,26.00177,25.76315,26.94324,26.46859,24.83965,24.5165,25.98725,24.70529,21.48597,550855.972055054,2654316.79527264
22.01094,22.16745,22.4875,20.43933,17.56184,16.52499,16.25542,16.91913,17.01261,16.06966,15.01385,16.08165,18.12031,17.95203,18.94799,19.71907,18.13046,16.99661,16.61635,16.32993,17.07916,18.59375,18.42654,17.70304,16.9806,17.05907,18.3946,18.90323,19.53141,17.16728,15.1086,15.59572,16.92569,17.9251,18.93185,19.22603,17.25173,17.28902,18.08041,18.80947,19.14637,17.68528,17.72285,19.13608,19.05338,18.35456,19.86761,20.77933,20.64242,20.20013,20.55466,21.31573,21.48224,22.82066,23.43461,24.19131,24.65087,24.32532,24.91269,25.07074,24.60547,22.81982,20.64877,20.33048,19.99732,20.34387,21.55922,22.77195,23.70383,21.92509,22.23111,23.16285,24.83585,25.89138,25.71316,26.20699,25.0933,23.91341,23.32668,24.58467,25.23915,26.36088,26.20966,25.91147,26.97828,26.44448,24.77917,24.52792,26.01594,24.68703,21.44311,563570.270890085,2654367.56677917
22.08313,22.24161,22.57273,20.51983,17.66152,16.57871,16.28094,16.94952,17.01776,16.09906,15.08688,16.21361,18.24121,18.05446,19.10682,19.8987,18.08844,17.02396,16.70884,16.3883,17.22565,18.68533,18.56259,17.75944,17.05801,17.08557,18.44346,18.90231,19.5073,17.25991,15.18537,15.56104,16.90398,17.94435,18.98811,19.21863,17.29262,17.3211,18.07561,18.82731,19.16618,17.72673,17.78228,19.11154,19.01743,18.33694,19.83595,20.92412,20.67083,20.21092,20.60372,21.3342,21.41893,22.77435,23.39182,24.20661,24.64008,24.38461,24.86736,25.14532,24.7337,22.93043,20.69903,20.41155,19.99619,20.34444,21.59193,22.79719,23.79491,22.07553,22.35173,23.24018,24.86017,25.96822,25.80784,26.2354,25.24465,24.05328,23.44864,24.75436,25.44711,26.50582,26.41741,26.05986,27.01352,26.4203,24.71868,24.53906,26.04449,24.66849,21.40025,576284.77360924,2654429.62283631
22.15532,22.3157,22.65803,20.60034,17.76127,16.63236,16.30639,16.97969,17.02304,16.12817,15.16006,16.34586,18.3626,18.15675,19.26558,20.07825,18.04629,17.05117,16.80119,16.44667,17.37207,18.77704,18.69865,17.81598,17.13548,17.11229,18.49224,18.90111,19.4832,17.35254,15.26228,15.52593,16.88212,17.96381,19.04443,19.21129,17.33343,17.35317,18.07054,18.845,19.18606,17.76818,17.8415,19.08708,18.98169,18.31931,19.80451,21.06913,20.69903,20.22185,20.65265,21.35259,21.3557,22.72803,23.34889,24.22204,24.62923,24.44417,24.82245,25.22019,24.86186,23.04068,20.74915,20.49276,19.99549,20.34486,21.62457,22.82264,23.88613,22.22582,22.4722,23.31737,24.88414,26.04527,25.9023,26.26352,25.39586,24.19307,23.57045,24.92432,25.65501,26.65061,26.62538,26.20804,27.04856,26.39612,24.65827,24.5502,26.07318,24.65002,21.35795,588999.520992617,2654502.96464035
22.2275,22.39001,22.74319,20.6807,17.86081,16.68629,16.33191,17.01021,17.02819,16.1575,15.23302,16.4779,18.48357,18.25911,19.4244,20.25801,18.00448,17.07852,16.89368,16.50525,17.51863,18.86869,18.83478,17.87251,17.21296,17.1388,18.54102,18.9002,19.45909,17.44517,15.33898,15.49125,16.86034,17.98312,19.10062,19.2041,17.37418,17.38532,18.06567,18.86276,19.20601,17.80963,17.90057,19.06234,18.94602,18.30176,19.77286,21.21407,20.72716,20.23256,20.70171,21.37114,21.29246,22.68172,23.30624,24.23727,24.61837,24.5036,24.77713,25.29499,24.99009,23.15122,20.79921,20.57362,19.9945,20.34536,21.65728,22.84809,23.97714,22.37605,22.59282,23.39464,24.90832,26.12239,25.99677,26.29186,25.54722,24.33286,23.69255,25.09414,25.86311,26.79576,26.83313,26.35629,27.08374,26.3718,24.59764,24.56148,26.10188,24.63162,21.31509,601714.553822108,2654587.59360522
22.2864,22.45966,22.822,20.75557,17.95633,16.74416,16.3637,17.04892,17.03545,16.19599,15.32142,16.61346,18.59763,18.36443,19.58344,20.42008,17.96113,17.10193,16.9763,16.5675,17.66794,18.9597,18.95695,17.92969,17.28585,17.16587,18.58113,18.89893,19.43885,17.53978,15.40982,15.46622,16.84624,18.00554,19.14256,19.20079,17.42508,17.41232,18.06243,18.88145,19.22821,17.85665,17.95852,19.02596,18.91564,18.28484,19.74318,21.33222,20.75451,20.23291,20.74281,21.38305,21.21153,22.63406,23.26182,24.24481,24.5999,24.55372,24.73652,25.36492,25.10852,23.25562,20.84778,20.64715,19.99725,20.35114,21.68914,22.87579,24.05807,22.51711,22.70019,23.46457,24.93602,26.19965,26.08545,26.31675,25.67228,24.46441,23.80802,25.2493,26.05408,26.92978,27.02692,26.49644,27.11306,26.35051,24.54026,24.57579,26.12747,24.59074,21.26659,614429.912881684,2654683.5113625
22.23967,22.49363,22.85013,20.78532,18.01682,16.83665,16.44561,17.15572,17.05984,16.30857,15.53157,16.77603,18.65614,18.49393,19.74213,20.44193,17.90769,17.09431,16.98258,16.6595,17.83995,19.04746,18.96731,17.99292,17.32096,17.19505,18.55075,18.89463,19.45204,17.65038,15.43069,15.51853,16.89481,18.05305,19.06939,19.22955,17.55712,17.39885,18.07124,18.9088,19.27002,17.94752,18.00674,18.8947,18.92783,18.27208,19.72986,21.23846,20.77369,20.14853,20.71955,21.34336,20.99039,22.57675,23.20529,24.19131,24.52257,24.52849,24.73194,25.39727,25.15216,23.31244,20.88359,20.65836,20.02827,20.39921,21.71586,22.92204,24.0573,22.58464,22.70061,23.47726,24.99143,26.27889,26.12733,26.31477,25.58585,24.5294,23.86999,25.2873,26.1097,26.97701,27.10876,26.5718,27.09445,26.35157,24.50804,24.6152,26.13007,24.36994,21.16733,627145.638957698,2654790.71976155
20.82452,21.61004,21.27977,20.19266,16.98646,15.88348,15.88426,16.24033,16.83207,15.54229,14.19963,14.54766,16.15806,17.27394,17.26639,18.35865,17.59307,15.83787,15.53735,14.53138,15.20525,17.37714,17.86264,17.9225,17.56374,18.15739,19.15751,19.11281,18.69125,16.62369,14.93856,15.39474,16.72781,18.96879,19.78118,19.16336,17.06351,18.23253,19.15024,19.30082,19.87445,18.04199,18.57458,19.83215,19.91484,19.7073,20.28755,20.6628,20.52427,20.3498,21.2305,22.1604,22.0708,23.92667,23.97228,24.2563,25.05734,24.16635,25.11466,24.646,23.67528,23.10314,20.51624,20.01128,20.41359,21.95519,22.1468,23.85765,24.31157,22.32875,22.22385,23.61268,25.88341,26.57871,26.05443,26.74226,25.04381,23.63129,23.32259,24.17009,25.46714,26.56538,26.35355,26.36229,27.69324,27.27344,25.19425,25.05643,26.19423,26.0189,22.44358,360003.422347065,2641067.40207768
20.87882,21.62132,21.31699,20.18251,16.99823,15.93854,15.88419,16.26529,16.83313,15.53502,14.14852,14.51446,16.21213,17.28085,17.30439,18.43528,17.68852,15.90195,15.58099,14.60152,15.22202,17.26097,17.76628,17.85214,17.49346,18.05721,19.11154,19.03111,18.74793,16.6079,14.91918,15.36851,16.68438,18.87108,19.72091,19.1059,17.02706,18.18051,19.11852,19.30033,19.8779,18.00067,18.52185,19.81953,19.86789,19.61636,20.237,20.67859,20.44236,20.27,21.13039,22.0665,22.01821,23.8764,23.91659,24.21471,25.00722,24.10178,25.10662,24.64424,23.68,23.07212,20.47725,19.98505,20.38215,21.90366,22.00228,23.79801,24.20837,22.2328,22.16456,23.49086,25.78239,26.49566,25.97195,26.67303,24.97874,23.58455,23.22573,24.09579,25.40164,26.50243,26.22489,26.32965,27.62338,27.31729,25.13947,24.89351,26.18414,25.93812,22.4605,372731.819489949,2640949.36819573
20.93329,21.63239,21.35436,20.17236,17.00979,15.99374,15.88377,16.29052,16.83397,15.52755,14.09762,14.48112,16.26599,17.28754,17.34267,18.51205,17.78383,15.96596,15.62477,14.67167,15.23887,17.14458,17.66991,17.78172,17.42346,17.95725,19.06544,18.94954,18.80446,16.59253,14.89958,15.34222,16.64089,18.77331,19.66077,19.04845,16.99069,18.12834,19.08701,19.29977,19.88114,17.95951,18.46919,19.80677,19.82066,19.52542,20.18646,20.69459,20.36044,20.19041,21.03029,21.97274,21.96576,23.82621,23.86075,24.17312,24.9571,24.03713,25.09844,24.64248,23.68459,23.04103,20.43841,19.95883,20.35107,21.85198,21.85777,23.73859,24.10523,22.1365,22.10535,23.36912,25.68116,26.41269,25.88983,26.60359,24.91353,23.53732,23.12901,24.02155,25.33644,26.43962,26.09624,26.29701,27.55359,27.36107,25.08498,24.7306,26.17406,25.8574,22.47629,385459.806461563,2640842.58251458
21.01047,21.63845,21.41019,20.17088,17.04976,16.05281,15.90851,16.32831,16.8394,15.55392,14.12476,14.55415,16.36532,17.2972,17.44454,18.5793,17.86561,16.04471,15.68215,14.79391,15.32897,17.20908,17.6642,17.73766,17.35924,17.88196,19.01701,18.93756,18.89935,16.62503,14.90141,15.35251,16.64498,18.63239,19.58464,19.04887,16.99844,18.07505,19.0039,19.24541,19.86366,17.9349,18.42181,19.72295,19.77194,19.41855,20.17892,20.69135,20.32569,20.17328,20.95979,21.91205,21.92967,23.76269,23.84764,24.16727,24.93539,24.04778,25.11346,24.67159,23.72717,23.00698,20.44588,19.96461,20.31462,21.77282,21.76725,23.65836,24.04609,22.05536,22.08286,23.28882,25.59981,26.34495,25.83843,26.551,24.8969,23.55332,23.10342,23.96643,25.23915,26.38463,26.0562,26.23547,27.4943,27.35515,25.06291,24.70226,26.20438,25.77781,22.44415,398187.424287799,2640747.04297019
